018L1;0;;0.242;mg/L;0.0076;06/30/2022 1:26:30 PM;WNHR;1
018L2;0;;0.616;mg/L;0.0217;06/30/2022 1:26:48 PM;WNHR;1
018L3;0;;-0.016;mg/L;-0.0021;06/30/2022 1:28:18 PM;WNHR;1
031L1;0;;1.355;mg/L;0.0495;06/30/2022 1:28:37 PM;WNHR;1
031L2;0;;1.522;mg/L;0.0558;06/30/2022 1:30:06 PM;WNHR;1
031L3;0;;1.557;mg/L;0.0571;06/30/2022 1:30:24 PM;WNHR;1
041L1;0;;0.380;mg/L;0.0128;06/30/2022 1:31:54 PM;WNHR;1
041L2;0;;0.361;mg/L;0.0121;06/30/2022 1:32:13 PM;WNHR;1
041L3;0;;0.345;mg/L;0.0115;06/30/2022 1:33:43 PM;WNHR;1
050L1;0;;0.353;mg/L;0.0118;06/30/2022 1:34:01 PM;WNHR;1
050L2;0;;0.271;mg/L;0.0087;06/30/2022 1:35:31 PM;WNHR;1
050L3;0;;0.266;mg/L;0.0085;06/30/2022 1:35:49 PM;WNHR;1
061L1;0;;1.310;mg/L;0.0478;06/30/2022 1:37:19 PM;WNHR;1
061L2;0;;0.813;mg/L;0.0291;06/30/2022 1:37:37 PM;WNHR;1
061L3;0;;1.150;mg/L;0.0418;06/30/2022 1:39:07 PM;WNHR;1
096L1;0;;1.512;mg/L;0.0554;06/30/2022 1:39:25 PM;WNHR;1
096L2;0;;1.390;mg/L;0.0508;06/30/2022 1:40:55 PM;WNHR;1
096L3;0;;1.549;mg/L;0.0568;06/30/2022 1:41:13 PM;WNHR;1
103L1;0;;0.784;mg/L;0.0280;06/30/2022 1:42:43 PM;WNHR;1
103L2;0;;0.832;mg/L;0.0298;06/30/2022 1:43:01 PM;WNHR;1
103L3;0;;0.600;mg/L;0.0211;06/30/2022 1:44:31 PM;WNHR;1
109L1;0;;1.076;mg/L;0.0390;06/30/2022 1:44:49 PM;WNHR;1
109L2;0;;1.004;mg/L;0.0363;06/30/2022 1:46:19 PM;WNHR;1
109L3;0;;0.917;mg/L;0.0330;06/30/2022 1:46:37 PM;WNHR;1
Blank1BL01;0;;-0.072;mg/L;-0.0042;06/30/2022 1:48:07 PM;WNHR;1
