081L1;0;;0.393;mg/L;0.0097;06/29/2022 2:08:44 PM;WNHR;1
081L2;0;;0.349;mg/L;0.0079;06/29/2022 2:09:02 PM;WNHR;1
081L3;0;;0.146;mg/L;-0.0005;06/29/2022 2:10:32 PM;WNHR;1
082L1;0;;0.339;mg/L;0.0076;06/29/2022 2:10:50 PM;WNHR;1
082L2;0;;0.412;mg/L;0.0105;06/29/2022 2:12:21 PM;WNHR;1
082L3;0;;0.528;mg/L;0.0154;06/29/2022 2:12:39 PM;WNHR;1
088L1;0;;0.235;mg/L;0.0032;06/29/2022 2:14:09 PM;WNHR;1
088L2;0;;0.167;mg/L;0.0005;06/29/2022 2:14:27 PM;WNHR;1
088L3;0;;0.182;mg/L;0.0010;06/29/2022 2:15:57 PM;WNHR;1
106L1;0;;0.301;mg/L;0.0059;06/29/2022 2:16:15 PM;WNHR;1
106L2;0;;0.269;mg/L;0.0046;06/29/2022 2:17:45 PM;WNHR;1
106L3;0;;0.368;mg/L;0.0087;06/29/2022 2:18:03 PM;WNHR;1
111L1;0;;0.092;mg/L;-0.0027;06/29/2022 2:19:33 PM;WNHR;1
111L2;0;;0.170;mg/L;0.0006;06/29/2022 2:19:51 PM;WNHR;1
111L3;0;;0.223;mg/L;0.0027;06/29/2022 2:21:21 PM;WNHR;1
049L1;0;;1.453;mg/L;0.0535;06/29/2022 2:21:39 PM;WNHR;1
049L2;0;;1.506;mg/L;0.0558;06/29/2022 2:23:09 PM;WNHR;1
049L3;0;;1.351;mg/L;0.0493;06/29/2022 2:23:27 PM;WNHR;1
053L1;0;;3.935;mg/L;0.1561;06/29/2022 2:24:57 PM;WNHR;1
053L2;0;;0.903;mg/L;0.0308;06/29/2022 2:25:15 PM;WNHR;1
053L3;0;;0.872;mg/L;0.0296;06/29/2022 2:26:45 PM;WNHR;1
055L1;0;;0.126;mg/L;-0.0012;06/29/2022 2:27:03 PM;WNHR;1
055L2;0;;0.247;mg/L;0.0037;06/29/2022 2:28:33 PM;WNHR;1
055L3;0;;0.153;mg/L;-0.0002;06/29/2022 2:28:51 PM;WNHR;1
057L1;0;;0.271;mg/L;0.0047;06/29/2022 2:30:21 PM;WNHR;1
057L2;0;;0.102;mg/L;-0.0023;06/29/2022 2:30:39 PM;WNHR;1
057L3;0;;-0.002;mg/L;-0.0066;06/29/2022 2:32:09 PM;WNHR;1
058L1;0;;1.439;mg/L;0.0529;06/29/2022 2:32:27 PM;WNHR;1
058L2;0;;1.523;mg/L;0.0564;06/29/2022 2:33:57 PM;WNHR;1
058L3;0;;1.640;mg/L;0.0613;06/29/2022 2:34:15 PM;WNHR;1
063L1;0;;0.845;mg/L;0.0285;06/29/2022 2:35:45 PM;WNHR;1
063L2;0;;0.170;mg/L;0.0006;06/29/2022 2:36:03 PM;WNHR;1
063L3;0;;0.235;mg/L;0.0032;06/29/2022 2:37:33 PM;WNHR;1
068L1;0;;1.037;mg/L;0.0364;06/29/2022 2:37:51 PM;WNHR;1
068L2;0;;1.046;mg/L;0.0367;06/29/2022 2:39:21 PM;WNHR;1
068L3;0;;1.310;mg/L;0.0476;06/29/2022 2:39:39 PM;WNHR;1
074L1;0;;0.090;mg/L;-0.0028;06/29/2022 2:41:09 PM;WNHR;1
074L2;0;;0.109;mg/L;-0.0020;06/29/2022 2:41:27 PM;WNHR;1
074L3;0;;0.194;mg/L;0.0015;06/29/2022 2:42:58 PM;WNHR;1
078L1;0;;0.669;mg/L;0.0211;06/29/2022 2:43:16 PM;WNHR;1
078L2;0;;0.574;mg/L;0.0173;06/29/2022 2:44:46 PM;WNHR;1
078L3;0;;0.509;mg/L;0.0146;06/29/2022 2:45:04 PM;WNHR;1
093L1;0;;0.247;mg/L;0.0037;06/29/2022 2:46:34 PM;WNHR;1
093L2;0;;0.150;mg/L;-0.0003;06/29/2022 2:46:52 PM;WNHR;1
093L3;0;;0.209;mg/L;0.0021;06/29/2022 2:48:22 PM;WNHR;1
095L1;0;;1.189;mg/L;0.0427;06/29/2022 2:48:40 PM;WNHR;1
095L2;0;;1.126;mg/L;0.0401;06/29/2022 2:50:10 PM;WNHR;1
095L3;0;;1.286;mg/L;0.0466;06/29/2022 2:50:28 PM;WNHR;1
097L1;0;;0.538;mg/L;0.0157;06/29/2022 2:51:58 PM;WNHR;1
097L2;0;;0.569;mg/L;0.0171;06/29/2022 2:52:16 PM;WNHR;1
