077L1;0;;0.442;mg/L;0.0118;06/27/2022 12:43:46 PM;WNHR;1
077L2;0;;0.367;mg/L;0.0087;06/27/2022 12:44:04 PM;WNHR;1
077L3;0;;0.379;mg/L;0.0092;06/27/2022 12:45:34 PM;WNHR;1
084L1;0;;0.236;mg/L;0.0033;06/27/2022 12:45:52 PM;WNHR;1
084L2;0;;0.793;mg/L;0.0263;06/27/2022 12:47:22 PM;WNHR;1
084L3;0;;0.571;mg/L;0.0171;06/27/2022 12:47:40 PM;WNHR;1
089L1;0;;0.597;mg/L;0.0182;06/27/2022 12:49:10 PM;WNHR;1
089L2;0;;0.517;mg/L;0.0149;06/27/2022 12:49:28 PM;WNHR;1
089L3;0;;0.452;mg/L;0.0122;06/27/2022 12:50:58 PM;WNHR;1
090L1;0;;0.563;mg/L;0.0168;06/27/2022 12:51:16 PM;WNHR;1
090L2;0;;0.541;mg/L;0.0159;06/27/2022 12:52:46 PM;WNHR;1
090L3;0;;0.399;mg/L;0.0100;06/27/2022 12:53:04 PM;WNHR;1
091L1;0;;0.377;mg/L;0.0091;06/27/2022 12:54:34 PM;WNHR;1
091L2;0;;0.411;mg/L;0.0105;06/27/2022 12:54:53 PM;WNHR;1
091L3;0;;0.449;mg/L;0.0121;06/27/2022 12:56:23 PM;WNHR;1
100L1;0;;1.212;mg/L;0.0436;06/27/2022 12:56:40 PM;WNHR;1
100L2;0;;1.203;mg/L;0.0432;06/27/2022 12:58:11 PM;WNHR;1
100L3;0;;1.157;mg/L;0.0413;06/27/2022 12:58:29 PM;WNHR;1
107L1;0;;0.551;mg/L;0.0163;06/27/2022 12:59:59 PM;WNHR;1
107L2;0;;0.554;mg/L;0.0164;06/27/2022 1:00:17 PM;WNHR;1
107L3;0;;0.546;mg/L;0.0161;06/27/2022 1:01:47 PM;WNHR;1
117L1;0;;0.290;mg/L;0.0055;06/27/2022 1:02:05 PM;WNHR;1
117L2;0;;0.241;mg/L;0.0035;06/27/2022 1:03:35 PM;WNHR;1
117L3;0;;0.241;mg/L;0.0035;06/27/2022 1:03:53 PM;WNHR;1
121L1;0;;42.606;mg/L;1.7530;06/27/2022 1:05:23 PM;WNHR;1
121L2;0;;0.440;mg/L;0.0117;06/27/2022 1:05:41 PM;WNHR;1
121L3;0;;0.280;mg/L;0.0051;06/27/2022 1:07:11 PM;WNHR;1
131L1;0;;1.031;mg/L;0.0361;06/27/2022 1:07:29 PM;WNHR;1
131L2;0;;1.132;mg/L;0.0403;06/27/2022 1:08:59 PM;WNHR;1
131L3;0;;1.023;mg/L;0.0358;06/27/2022 1:09:17 PM;WNHR;1
004E1;0;;3.830;mg/L;0.1517;06/27/2022 1:10:47 PM;WNHR;1
004E2;0;;3.939;mg/L;0.1562;06/27/2022 1:11:05 PM;WNHR;1
004E3;0;;4.082;mg/L;0.1621;06/27/2022 1:12:35 PM;WNHR;1
Blank2L01;0;;0.188;mg/L;0.0013;06/27/2022 1:12:53 PM;WNHR;1
Blank2L02;0;;0.113;mg/L;-0.0018;06/27/2022 1:14:23 PM;WNHR;1
Blank2L03;0;;0.200;mg/L;0.0018;06/27/2022 1:14:41 PM;WNHR;1
002E1;0;;2.227;mg/L;0.0855;06/27/2022 1:16:11 PM;WNHR;1
002E2;0;;2.367;mg/L;0.0913;06/27/2022 1:16:29 PM;WNHR;1
002E3;0;;2.302;mg/L;0.0886;06/27/2022 1:17:59 PM;WNHR;1
005E1;0;;0.515;mg/L;0.0148;06/27/2022 1:18:17 PM;WNHR;1
005E2;0;;0.464;mg/L;0.0127;06/27/2022 1:19:47 PM;WNHR;1
005E3;0;;0.449;mg/L;0.0121;06/27/2022 1:20:05 PM;WNHR;1
019E1;0;;0.355;mg/L;0.0082;06/27/2022 1:21:35 PM;WNHR;1
019E2;0;;0.384;mg/L;0.0094;06/27/2022 1:21:53 PM;WNHR;1
019E3;0;;0.357;mg/L;0.0083;06/27/2022 1:23:23 PM;WNHR;1
024E1;0;;0.774;mg/L;0.0255;06/27/2022 1:23:41 PM;WNHR;1
024E2;0;;0.747;mg/L;0.0244;06/27/2022 1:25:12 PM;WNHR;1
024E3;0;;0.742;mg/L;0.0242;06/27/2022 1:47:56 PM;WNHR;1
025E1;0;;0.464;mg/L;0.0127;06/27/2022 1:48:14 PM;WNHR;1
025E2;0;;0.292;mg/L;0.0056;06/27/2022 1:49:44 PM;WNHR;1
025E3;0;;0.285;mg/L;0.0053;06/27/2022 1:50:02 PM;WNHR;1
037E1;0;;0.609;mg/L;0.0187;06/27/2022 1:51:32 PM;WNHR;1
037E2;0;;0.629;mg/L;0.0195;06/27/2022 1:51:50 PM;WNHR;1
037E3;0;;0.481;mg/L;0.0134;06/27/2022 2:01:09 PM;WNHR;1
062E1;0;;0.311;mg/L;0.0064;06/27/2022 2:01:27 PM;WNHR;1
062E2;0;;0.265;mg/L;0.0045;06/27/2022 2:02:57 PM;WNHR;1
062E3;0;;0.297;mg/L;0.0058;06/27/2022 2:03:15 PM;WNHR;1
064E1;0;;0.326;mg/L;0.0070;06/27/2022 2:04:45 PM;WNHR;1
064E2;0;;0.270;mg/L;0.0047;06/27/2022 2:05:03 PM;WNHR;1
064E3;0;;0.307;mg/L;0.0062;06/27/2022 2:06:33 PM;WNHR;1
065E1;0;;0.960;mg/L;0.0332;06/27/2022 2:06:51 PM;WNHR;1
065E2;0;;1.065;mg/L;0.0375;06/27/2022 2:08:21 PM;WNHR;1
065E3;0;;0.960;mg/L;0.0332;06/27/2022 2:08:39 PM;WNHR;1
077E1;0;;0.423;mg/L;0.0110;06/27/2022 2:10:09 PM;WNHR;1
077E2;0;;0.503;mg/L;0.0143;06/27/2022 2:10:27 PM;WNHR;1
077E3;0;;0.413;mg/L;0.0106;06/27/2022 2:11:57 PM;WNHR;1
084E1;0;;0.430;mg/L;0.0113;06/27/2022 2:12:15 PM;WNHR;1
084E2;0;;0.481;mg/L;0.0134;06/27/2022 2:13:45 PM;WNHR;1
084E3;0;;0.486;mg/L;0.0136;06/27/2022 2:14:03 PM;WNHR;1
089E1;0;;0.253;mg/L;0.0040;06/27/2022 2:15:33 PM;WNHR;1
089E2;0;;0.265;mg/L;0.0045;06/27/2022 2:15:51 PM;WNHR;1
089E3;0;;0.258;mg/L;0.0042;06/27/2022 2:17:21 PM;WNHR;1
090E1;0;;0.355;mg/L;0.0082;06/27/2022 2:17:39 PM;WNHR;1
090E2;0;;0.319;mg/L;0.0067;06/27/2022 2:19:09 PM;WNHR;1
090E3;0;;0.362;mg/L;0.0085;06/27/2022 2:19:27 PM;WNHR;1
077L1;0;;26.762;mg/L;1.6284;06/27/2022 11:10:13 AM;WNO6;1
077L2;0;;25.457;mg/L;1.5492;06/27/2022 11:11:07 AM;WNO6;1
077L3;0;;25.509;mg/L;1.5524;06/27/2022 11:12:02 AM;WNO6;1
084L1;0;;2.965;mg/L;0.1850;06/27/2022 11:12:55 AM;WNO6;1
084L2;0;;2.930;mg/L;0.1829;06/27/2022 11:13:49 AM;WNO6;1
084L3;0;;3.040;mg/L;0.1896;06/27/2022 11:14:43 AM;WNO6;1
089L1;0;;3.192;mg/L;0.1988;06/27/2022 11:15:38 AM;WNO6;1
089L2;0;;3.057;mg/L;0.1906;06/27/2022 11:16:32 AM;WNO6;1
089L3;0;;3.172;mg/L;0.1976;06/27/2022 11:17:25 AM;WNO6;1
090L1;0;;4.203;mg/L;0.2601;06/27/2022 11:18:20 AM;WNO6;1
090L2;0;;4.190;mg/L;0.2593;06/27/2022 11:19:14 AM;WNO6;1
090L3;0;;4.129;mg/L;0.2556;06/27/2022 11:20:08 AM;WNO6;1
091L1;0;;4.031;mg/L;0.2497;06/27/2022 11:21:02 AM;WNO6;1
091L2;0;;4.054;mg/L;0.2511;06/27/2022 11:21:56 AM;WNO6;1
091L3;0;;4.101;mg/L;0.2539;06/27/2022 11:22:50 AM;WNO6;1
100L1;0;;5.944;mg/L;0.3657;06/27/2022 11:23:44 AM;WNO6;1
100L2;0;;6.028;mg/L;0.3708;06/27/2022 11:24:38 AM;WNO6;1
100L3;0;;6.053;mg/L;0.3723;06/27/2022 11:25:32 AM;WNO6;1
107L1;0;;21.763;mg/L;1.3252;06/27/2022 11:26:26 AM;WNO6;1
107L2;0;;22.179;mg/L;1.3504;06/27/2022 11:27:20 AM;WNO6;1
107L3;0;;22.482;mg/L;1.3688;06/27/2022 11:28:14 AM;WNO6;1
117L1;0;;3.205;mg/L;0.1996;06/27/2022 11:29:08 AM;WNO6;1
117L2;0;;3.143;mg/L;0.1958;06/27/2022 11:30:02 AM;WNO6;1
117L3;0;;3.220;mg/L;0.2005;06/27/2022 11:30:56 AM;WNO6;1
121L1;0;;3.276;mg/L;0.2039;06/27/2022 11:31:50 AM;WNO6;1
121L2;0;;3.327;mg/L;0.2070;06/27/2022 11:32:44 AM;WNO6;1
121L3;0;;3.339;mg/L;0.2077;06/27/2022 11:33:38 AM;WNO6;1
131L1;0;;5.683;mg/L;0.3499;06/27/2022 11:34:32 AM;WNO6;1
131L2;0;;5.685;mg/L;0.3500;06/27/2022 11:35:26 AM;WNO6;1
131L3;0;;5.626;mg/L;0.3464;06/27/2022 11:36:20 AM;WNO6;1
004E1;0;;9.027;mg/L;0.5527;06/27/2022 11:37:14 AM;WNO6;1
004E2;0;;9.034;mg/L;0.5531;06/27/2022 11:38:08 AM;WNO6;1
004E3;0;;9.085;mg/L;0.5562;06/27/2022 11:39:02 AM;WNO6;1
Blank2L01;0;;-0.130;mg/L;-0.0027;06/27/2022 11:39:56 AM;WNO6;1
Blank2L02;0;;-0.099;mg/L;-0.0008;06/27/2022 11:40:50 AM;WNO6;1
Blank2L03;0;;-0.128;mg/L;-0.0026;06/27/2022 11:41:44 AM;WNO6;1
002E1;0;;8.142;mg/L;0.4990;06/27/2022 11:42:38 AM;WNO6;1
002E2;0;;8.153;mg/L;0.4997;06/27/2022 11:43:32 AM;WNO6;1
002E3;0;;7.921;mg/L;0.4856;06/27/2022 11:44:26 AM;WNO6;1
005E1;0;;19.653;mg/L;1.1972;06/27/2022 11:45:20 AM;WNO6;1
005E2;0;;20.390;mg/L;1.2419;06/27/2022 11:46:14 AM;WNO6;1
005E3;0;;20.440;mg/L;1.2449;06/27/2022 11:47:08 AM;WNO6;1
019E1;0;;0.857;mg/L;0.0572;06/27/2022 11:48:02 AM;WNO6;1
019E2;0;;0.841;mg/L;0.0562;06/27/2022 11:48:56 AM;WNO6;1
019E3;0;;0.844;mg/L;0.0564;06/27/2022 11:49:50 AM;WNO6;1
024E1;0;;14.608;mg/L;0.8912;06/27/2022 11:50:44 AM;WNO6;1
024E2;0;;15.002;mg/L;0.9151;06/27/2022 11:51:39 AM;WNO6;1
024E3;0;;14.898;mg/L;0.9088;06/27/2022 11:52:33 AM;WNO6;1
025E1;0;;0.999;mg/L;0.0658;06/27/2022 11:53:26 AM;WNO6;1
025E2;0;;1.036;mg/L;0.0680;06/27/2022 11:54:21 AM;WNO6;1
025E3;0;;1.016;mg/L;0.0668;06/27/2022 11:55:15 AM;WNO6;1
037E1;0;;10.146;mg/L;0.6206;06/27/2022 11:56:09 AM;WNO6;1
037E2;0;;9.924;mg/L;0.6071;06/27/2022 11:57:03 AM;WNO6;1
037E3;0;;9.911;mg/L;0.6063;06/27/2022 11:57:57 AM;WNO6;1
062E1;0;;0.844;mg/L;0.0564;06/27/2022 11:58:51 AM;WNO6;1
062E2;0;;0.853;mg/L;0.0569;06/27/2022 11:59:45 AM;WNO6;1
062E3;0;;0.853;mg/L;0.0569;06/27/2022 12:00:39 PM;WNO6;1
064E1;0;;1.252;mg/L;0.0811;06/27/2022 12:01:33 PM;WNO6;1
064E2;0;;1.242;mg/L;0.0805;06/27/2022 12:02:27 PM;WNO6;1
064E3;0;;1.210;mg/L;0.0786;06/27/2022 12:03:21 PM;WNO6;1
065E1;0;;2.622;mg/L;0.1642;06/27/2022 12:04:15 PM;WNO6;1
065E2;0;;2.552;mg/L;0.1600;06/27/2022 12:05:09 PM;WNO6;1
065E3;0;;2.587;mg/L;0.1621;06/27/2022 12:06:03 PM;WNO6;1
077E1;0;;8.841;mg/L;0.5414;06/27/2022 12:06:57 PM;WNO6;1
077E2;0;;9.080;mg/L;0.5559;06/27/2022 12:07:51 PM;WNO6;1
077E3;0;;9.365;mg/L;0.5732;06/27/2022 12:08:45 PM;WNO6;1
084E1;0;;0.828;mg/L;0.0554;06/27/2022 12:17:19 PM;WNO6;1
084E2;0;;0.783;mg/L;0.0527;06/27/2022 12:18:13 PM;WNO6;1
084E3;0;;0.777;mg/L;0.0523;06/27/2022 12:19:07 PM;WNO6;1
089E1;0;;1.139;mg/L;0.0743;06/27/2022 12:20:01 PM;WNO6;1
089E2;0;;1.141;mg/L;0.0744;06/27/2022 12:20:55 PM;WNO6;1
089E3;0;;1.075;mg/L;0.0704;06/27/2022 12:21:49 PM;WNO6;1
090E1;0;;0.806;mg/L;0.0541;06/27/2022 12:22:43 PM;WNO6;1
090E2;0;;0.808;mg/L;0.0542;06/27/2022 12:23:37 PM;WNO6;1
090E3;0;;0.828;mg/L;0.0554;06/27/2022 12:24:32 PM;WNO6;1
NO2E6;3;;7.705;mg/L;0.4725;06/27/2022 12:25:26 PM;WNO6;1
NO3E6;3;;6.320;mg/L;0.3885;06/27/2022 12:26:20 PM;WNO6;1
