014E1;0;;8.965;mg/L;0.3359;06/29/2022 6:44:34 PM;WNHR;1
014E2;0;;9.626;mg/L;0.3608;06/29/2022 6:44:52 PM;WNHR;1
014E3;0;;9.350;mg/L;0.3504;06/29/2022 6:46:22 PM;WNHR;1
032E1;0;;0.279;mg/L;0.0090;06/29/2022 6:46:40 PM;WNHR;1
032E2;0;;0.327;mg/L;0.0108;06/29/2022 6:48:10 PM;WNHR;1
032E3;0;;0.385;mg/L;0.0130;06/29/2022 6:48:28 PM;WNHR;1
042E1;0;;0.531;mg/L;0.0185;06/29/2022 6:49:58 PM;WNHR;1
042E2;0;;0.481;mg/L;0.0166;06/29/2022 6:50:16 PM;WNHR;1
042E3;0;;0.282;mg/L;0.0091;06/29/2022 6:51:46 PM;WNHR;1
044E1;0;;0.327;mg/L;0.0108;06/29/2022 6:52:04 PM;WNHR;1
044E2;0;;0.526;mg/L;0.0183;06/29/2022 6:53:34 PM;WNHR;1
044E3;0;;0.457;mg/L;0.0157;06/29/2022 6:53:52 PM;WNHR;1
045E1;0;;2.856;mg/L;0.1060;06/29/2022 6:55:22 PM;WNHR;1
045E2;0;;2.870;mg/L;0.1065;06/29/2022 6:55:40 PM;WNHR;1
045E3;0;;2.877;mg/L;0.1068;06/29/2022 6:57:10 PM;WNHR;1
048E1;0;;5.715;mg/L;0.2136;06/29/2022 6:57:28 PM;WNHR;1
048E2;0;;5.766;mg/L;0.2155;06/29/2022 6:58:59 PM;WNHR;1
048E3;0;;5.861;mg/L;0.2191;06/29/2022 6:59:17 PM;WNHR;1
049E1;0;;1.568;mg/L;0.0575;06/29/2022 7:00:47 PM;WNHR;1
049E2;0;;1.491;mg/L;0.0546;06/29/2022 7:01:05 PM;WNHR;1
049E3;0;;1.655;mg/L;0.0608;06/29/2022 7:02:35 PM;WNHR;1
053E1;0;;1.342;mg/L;0.0490;06/29/2022 7:02:53 PM;WNHR;1
053E2;0;;1.150;mg/L;0.0418;06/29/2022 7:04:23 PM;WNHR;1
053E3;0;;1.111;mg/L;0.0403;06/29/2022 7:04:41 PM;WNHR;1
055E1;0;;0.380;mg/L;0.0128;06/29/2022 7:06:11 PM;WNHR;1
055E2;0;;0.250;mg/L;0.0079;06/29/2022 7:06:29 PM;WNHR;1
055E3;0;;0.494;mg/L;0.0171;06/29/2022 7:07:59 PM;WNHR;1
057E1;0;;0.404;mg/L;0.0137;06/29/2022 7:08:17 PM;WNHR;1
057E2;0;;0.584;mg/L;0.0205;06/29/2022 7:09:47 PM;WNHR;1
057E3;0;;0.531;mg/L;0.0185;06/29/2022 7:10:05 PM;WNHR;1
058E1;0;;2.455;mg/L;0.0909;06/29/2022 7:11:35 PM;WNHR;1
058E2;0;;2.362;mg/L;0.0874;06/29/2022 7:11:53 PM;WNHR;1
058E3;0;;2.665;mg/L;0.0988;06/29/2022 7:13:23 PM;WNHR;1
063E1;0;;0.460;mg/L;0.0158;06/29/2022 7:13:41 PM;WNHR;1
063E2;0;;0.523;mg/L;0.0182;06/29/2022 7:15:11 PM;WNHR;1
063E3;0;;0.491;mg/L;0.0170;06/29/2022 7:15:29 PM;WNHR;1
068E1;0;;3.053;mg/L;0.1134;06/29/2022 7:16:59 PM;WNHR;1
068E2;0;;2.774;mg/L;0.1029;06/29/2022 7:17:17 PM;WNHR;1
068E3;0;;3.013;mg/L;0.1119;06/29/2022 7:18:47 PM;WNHR;1
074E1;0;;0.335;mg/L;0.0111;06/29/2022 7:19:05 PM;WNHR;1
074E2;0;;0.258;mg/L;0.0082;06/29/2022 7:20:35 PM;WNHR;1
074E3;0;;0.244;mg/L;0.0077;06/29/2022 7:20:53 PM;WNHR;1
078E1;0;;0.316;mg/L;0.0104;06/29/2022 7:22:24 PM;WNHR;1
078E2;0;;28.536;mg/L;1.0725;06/29/2022 7:22:42 PM;WNHR;1
078E3;0;;0.430;mg/L;0.0147;06/29/2022 7:24:12 PM;WNHR;1
093E1;0;;0.380;mg/L;0.0128;06/29/2022 7:24:30 PM;WNHR;1
093E2;0;;0.313;mg/L;0.0103;06/29/2022 7:29:18 PM;WNHR;1
093E3;0;;0.159;mg/L;0.0045;06/29/2022 7:29:36 PM;WNHR;1
095E1;0;;1.591;mg/L;0.0584;06/29/2022 7:31:06 PM;WNHR;1
095E2;0;;1.493;mg/L;0.0547;06/29/2022 7:31:24 PM;WNHR;1
095E3;0;;1.655;mg/L;0.0608;06/29/2022 7:32:54 PM;WNHR;1
097E1;0;;0.268;mg/L;0.0086;06/29/2022 7:33:12 PM;WNHR;1
097E2;0;;0.319;mg/L;0.0105;06/29/2022 7:34:42 PM;WNHR;1
097E3;0;;0.332;mg/L;0.0110;06/29/2022 7:35:00 PM;WNHR;1
108E1;0;;0.662;mg/L;0.0234;06/29/2022 7:36:30 PM;WNHR;1
108E2;0;;0.624;mg/L;0.0220;06/29/2022 7:36:48 PM;WNHR;1
108E3;0;;0.866;mg/L;0.0311;06/29/2022 7:38:18 PM;WNHR;1
Blank1E01;0;;0.199;mg/L;0.0060;06/29/2022 7:38:36 PM;WNHR;1
Blank1E02;0;;0.284;mg/L;0.0092;06/29/2022 7:40:06 PM;WNHR;1
Blank1E03;0;;0.146;mg/L;0.0040;06/29/2022 7:40:24 PM;WNHR;1
119E1;0;;0.247;mg/L;0.0078;06/29/2022 7:41:54 PM;WNHR;1
119E2;0;;0.223;mg/L;0.0069;06/29/2022 7:42:12 PM;WNHR;1
119E3;0;;0.157;mg/L;0.0044;06/29/2022 7:43:42 PM;WNHR;1
126E1;0;;0.109;mg/L;0.0026;06/29/2022 7:44:00 PM;WNHR;1
126E2;0;;0.191;mg/L;0.0057;06/29/2022 7:45:30 PM;WNHR;1
126E3;0;;0.234;mg/L;0.0073;06/29/2022 7:45:48 PM;WNHR;1
128E1;0;;3.518;mg/L;0.1309;06/29/2022 7:47:18 PM;WNHR;1
128E2;0;;3.502;mg/L;0.1303;06/29/2022 7:47:36 PM;WNHR;1
128E3;0;;3.845;mg/L;0.1432;06/29/2022 7:49:06 PM;WNHR;1
006L1;0;;-0.106;mg/L;-0.0055;06/29/2022 7:49:24 PM;WNHR;1
006L2;0;;0.056;mg/L;0.0006;06/29/2022 7:50:54 PM;WNHR;1
006L3;0;;0.032;mg/L;-0.0003;06/29/2022 7:51:12 PM;WNHR;1
007L1;0;;-0.106;mg/L;-0.0055;06/29/2022 7:52:43 PM;WNHR;1
007L2;0;;-0.080;mg/L;-0.0045;06/29/2022 7:53:01 PM;WNHR;1
007L3;0;;-0.205;mg/L;-0.0092;06/29/2022 7:54:31 PM;WNHR;1
014E1;0;;8.670;mg/L;0.4563;06/29/2022 4:57:45 PM;WNO6;1
014E2;0;;8.634;mg/L;0.4544;06/29/2022 4:58:39 PM;WNO6;1
014E3;0;;8.636;mg/L;0.4545;06/29/2022 4:59:33 PM;WNO6;1
032E1;0;;-0.013;mg/L;0.0034;06/29/2022 5:00:27 PM;WNO6;1
032E2;0;;-0.019;mg/L;0.0032;06/29/2022 5:01:21 PM;WNO6;1
032E3;0;;-0.023;mg/L;0.0030;06/29/2022 5:02:15 PM;WNO6;1
042E1;0;;-0.028;mg/L;0.0027;06/29/2022 5:03:09 PM;WNO6;1
042E2;0;;-0.021;mg/L;0.0030;06/29/2022 5:04:03 PM;WNO6;1
042E3;0;;-0.021;mg/L;0.0030;06/29/2022 5:04:58 PM;WNO6;1
044E1;0;;1.195;mg/L;0.0665;06/29/2022 5:05:52 PM;WNO6;1
044E2;0;;1.147;mg/L;0.0640;06/29/2022 5:06:45 PM;WNO6;1
044E3;0;;1.174;mg/L;0.0654;06/29/2022 5:07:40 PM;WNO6;1
045E1;0;;6.561;mg/L;0.3463;06/29/2022 5:08:34 PM;WNO6;1
045E2;0;;6.660;mg/L;0.3515;06/29/2022 5:09:28 PM;WNO6;1
045E3;0;;6.438;mg/L;0.3399;06/29/2022 5:10:22 PM;WNO6;1
048E1;0;;5.888;mg/L;0.3112;06/29/2022 5:11:16 PM;WNO6;1
048E2;0;;5.805;mg/L;0.3069;06/29/2022 5:12:10 PM;WNO6;1
048E3;0;;5.999;mg/L;0.3170;06/29/2022 5:13:04 PM;WNO6;1
049E1;0;;4.457;mg/L;0.2366;06/29/2022 5:13:58 PM;WNO6;1
049E2;0;;4.474;mg/L;0.2375;06/29/2022 5:14:52 PM;WNO6;1
049E3;0;;4.373;mg/L;0.2322;06/29/2022 5:15:46 PM;WNO6;1
053E1;0;;4.749;mg/L;0.2518;06/29/2022 5:16:40 PM;WNO6;1
053E2;0;;4.672;mg/L;0.2478;06/29/2022 5:17:34 PM;WNO6;1
053E3;0;;4.699;mg/L;0.2492;06/29/2022 5:18:28 PM;WNO6;1
055E1;0;;1.128;mg/L;0.0630;06/29/2022 5:19:22 PM;WNO6;1
055E2;0;;1.105;mg/L;0.0618;06/29/2022 5:20:16 PM;WNO6;1
055E3;0;;1.095;mg/L;0.0613;06/29/2022 5:21:10 PM;WNO6;1
057E1;0;;1.143;mg/L;0.0638;06/29/2022 5:22:04 PM;WNO6;1
057E2;0;;1.126;mg/L;0.0629;06/29/2022 5:22:58 PM;WNO6;1
057E3;0;;1.147;mg/L;0.0640;06/29/2022 5:23:52 PM;WNO6;1
058E1;0;;3.955;mg/L;0.2104;06/29/2022 5:24:46 PM;WNO6;1
058E2;0;;4.006;mg/L;0.2131;06/29/2022 5:25:40 PM;WNO6;1
058E3;0;;4.049;mg/L;0.2153;06/29/2022 5:26:34 PM;WNO6;1
063E1;0;;1.120;mg/L;0.0626;06/29/2022 5:27:28 PM;WNO6;1
063E2;0;;1.136;mg/L;0.0634;06/29/2022 5:28:22 PM;WNO6;1
063E3;0;;1.174;mg/L;0.0654;06/29/2022 5:29:16 PM;WNO6;1
068E1;0;;4.564;mg/L;0.2422;06/29/2022 5:30:10 PM;WNO6;1
068E2;0;;4.423;mg/L;0.2348;06/29/2022 5:31:04 PM;WNO6;1
068E3;0;;4.551;mg/L;0.2415;06/29/2022 5:31:58 PM;WNO6;1
074E1;0;;1.487;mg/L;0.0817;06/29/2022 5:32:52 PM;WNO6;1
074E2;0;;1.494;mg/L;0.0821;06/29/2022 5:33:46 PM;WNO6;1
074E3;0;;1.479;mg/L;0.0813;06/29/2022 5:34:40 PM;WNO6;1
078E1;0;;-0.063;mg/L;0.0008;06/29/2022 5:35:34 PM;WNO6;1
078E2;0;;-0.028;mg/L;0.0027;06/29/2022 5:36:28 PM;WNO6;1
078E3;0;;-0.049;mg/L;0.0016;06/29/2022 5:37:22 PM;WNO6;1
093E1;0;;1.356;mg/L;0.0749;06/29/2022 5:38:16 PM;WNO6;1
093E2;0;;1.381;mg/L;0.0762;06/29/2022 5:39:10 PM;WNO6;1
093E3;0;;1.362;mg/L;0.0752;06/29/2022 5:40:05 PM;WNO6;1
095E1;0;;4.971;mg/L;0.2634;06/29/2022 5:40:59 PM;WNO6;1
095E2;0;;4.890;mg/L;0.2592;06/29/2022 5:41:53 PM;WNO6;1
095E3;0;;4.854;mg/L;0.2573;06/29/2022 5:42:47 PM;WNO6;1
097E1;0;;-0.074;mg/L;0.0003;06/29/2022 5:43:41 PM;WNO6;1
097E2;0;;-0.038;mg/L;0.0021;06/29/2022 5:51:29 PM;WNO6;1
097E3;0;;-0.055;mg/L;0.0012;06/29/2022 5:52:23 PM;WNO6;1
108E1;0;;4.020;mg/L;0.2138;06/29/2022 5:53:17 PM;WNO6;1
108E2;0;;4.035;mg/L;0.2146;06/29/2022 5:54:11 PM;WNO6;1
108E3;0;;4.097;mg/L;0.2178;06/29/2022 5:55:05 PM;WNO6;1
Blank1E01;0;;-0.061;mg/L;0.0010;06/29/2022 5:55:59 PM;WNO6;1
Blank1E02;0;;-0.071;mg/L;0.0005;06/29/2022 5:56:53 PM;WNO6;1
Blank1E03;0;;-0.107;mg/L;-0.0014;06/29/2022 5:57:47 PM;WNO6;1
119E1;0;;-0.063;mg/L;0.0008;06/29/2022 5:58:41 PM;WNO6;1
119E2;0;;-0.055;mg/L;0.0012;06/29/2022 5:59:35 PM;WNO6;1
119E3;0;;-0.063;mg/L;0.0008;06/29/2022 6:00:29 PM;WNO6;1
126E1;0;;1.540;mg/L;0.0845;06/29/2022 6:01:24 PM;WNO6;1
126E2;0;;1.527;mg/L;0.0837;06/29/2022 6:02:18 PM;WNO6;1
126E3;0;;1.538;mg/L;0.0844;06/29/2022 6:03:12 PM;WNO6;1
128E1;0;;3.673;mg/L;0.1957;06/29/2022 6:04:06 PM;WNO6;1
128E2;0;;3.558;mg/L;0.1897;06/29/2022 6:05:00 PM;WNO6;1
128E3;0;;3.646;mg/L;0.1943;06/29/2022 6:05:54 PM;WNO6;1
006L1;0;;3.471;mg/L;0.1852;06/29/2022 6:06:48 PM;WNO6;1
006L2;0;;3.422;mg/L;0.1826;06/29/2022 6:07:42 PM;WNO6;1
006L3;0;;3.400;mg/L;0.1815;06/29/2022 6:08:36 PM;WNO6;1
007L1;0;;4.768;mg/L;0.2528;06/29/2022 6:09:30 PM;WNO6;1
007L2;0;;4.910;mg/L;0.2602;06/29/2022 6:10:24 PM;WNO6;1
007L3;0;;4.777;mg/L;0.2533;06/29/2022 6:11:18 PM;WNO6;1
NO2E6;3;;6.380;mg/L;0.3369;06/29/2022 6:12:12 PM;WNO6;1
NO3E6;3;;4.827;mg/L;0.2559;06/29/2022 6:13:06 PM;WNO6;1
